Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
AIZ,RIV,AIZ,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVA,RIV,AVA,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,RIV,AVB,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,RIV,AVD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,RIV,AVE,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,RIV,AVJ,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,RIV,BDU,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,RIV,PVC,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,RIV,PVP,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVR,RIV,PVR,RIV,0.0,0.0,8.820444282445376,0.0,0.0,3.9446226014594425,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
PVT,RIV,PVT,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIA,RIV,RIA,RIV,37.28654469109441,69.75142366446714,80.63098637182836,54.12787930338973,30.239441619054418,21.21560495804306,16.84133461229532,-0.3080137973797853,-0.3,0.6141171452483445,0.6238376647810728,developmentally dynamic (strengthened),Y
RIB,RIV,RIB,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIF,RIV,RIF,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,RIV,RIG,RIV,0.0,0.0,0.0,6.701914063819927,5.135644796811486,3.2888044804328804,0.0,0.6891563601533439,0.7826237921249264,0.1980528934257255,0.117613760873458,variable,Y
RIH,RIV,RIH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,RIV,RIM,RIV,0.0,0.0,10.548569345726262,0.0,0.0,4.717463624482881,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,variable,Y
RIP,RIV,RIP,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,RIV,RIR,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1D,RIV,IL1D,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,RIV,IL1L/R,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,RIV,IL1V,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,RIV,RIV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,RIV,RMDD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,RIV,RMDL/R,RIV,0.0,0.0,0.0,0.0,1.106220866730356,0.4947170112275623,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
RMDV,RIV,RMDV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,RIV,RMED/V,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,RIV,RMEL/R,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,RIV,RMF,RIV,0.0,0.0,0.0,0.0,1.9877604821100825,0.8889535121971797,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,post-embryonic brain integration,Y
RMH,RIV,RMH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,RIV,SIAD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,RIV,SIAV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,RIV,SIBD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,RIV,SIBV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,RIV,SMBD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,RIV,SMBV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,RIV,SMDD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,RIV,SMDV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,RIV,URAD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAV,RIV,URAV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIM,RIV,AIM,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,RIV,ALA,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,RIV,AVF,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,RIV,AVH,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
AVK,RIV,AVK,RIV,22.18303484361439,0.0,0.0,10.304231982048693,6.290659459396032,9.18002062433792,6.290659459396032,-0.3953338213594738,-0.1538967528127731,0.5100827630492247,0.8048288166080632,variable,Y
AVL,RIV,AVL,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,RIV,CEPD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,RIV,CEPV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,RIV,DVC,RIV,0.0,0.0,0.0,0.0,8.841528702779291,3.9540518408860055,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
HSN,RIV,HSN,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,RIV,PVN,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,RIV,PVQ,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,RIV,RIC,RIV,0.0,12.007592877158094,0.0,10.577556440958457,7.0403384861798175,5.703057237936545,4.967254390978277,0.3039151638042006,0.2051956704170308,0.619085417351681,0.7405819415910722,variable,Y
RID,RIV,RID,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,RIV,RIS,RIV,0.0,0.0,0.0,4.179544801307886,0.0,1.869149258146057,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
RMG,RIV,RMG,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,RMDD,ADF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,RMDD,ADL,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,RMDD,AFD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,RMDD,ALM,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
ALN,RMDD,ALN,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,RMDD,AQR,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,RMDD,ASE,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,RMDD,ASG,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,RMDD,ASH,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,RMDD,ASI,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,RMDD,ASJ,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,RMDD,ASK,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,RMDD,AUA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,RMDD,AVM,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,RMDD,AWA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,RMDD,AWB,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,RMDD,AWC,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,RMDD,BAG,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVA,RMDD,DVA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
FLP,RMDD,FLP,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,RMDD,IL2D,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2L/R,RMDD,IL2L/R,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2V,RMDD,IL2V,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
OLL,RMDD,OLL,RMDD,0.9162715832251236,2.723373114514597,6.440489581313163,5.948212318409124,5.953934691077248,2.445539344545737,0.4922772629040395,0.7578689219370894,0.7,0.1377117107142651,0.1881204043741873,developmentally dynamic (strengthened),Y
OLQD,RMDD,OLQD,RMDD,2.2895229579240985,3.868868269335331,5.907242441872993,9.084257604168618,4.943173933836268,2.5443400276725323,1.0743056645009368,0.4208577558002058,0.7,0.4804151516487148,0.1881204043741873,stable,Y
OLQV,RMDD,OLQV,RMDD,0.163653357258777,0.0,0.0,0.0,0.0,0.0731880063153368,0.0,-0.6548729885163739,-0.7071067811865475,0.2303728030659724,0.1816901138162092,variable,Y
PLN,RMDD,PLN,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,RMDD,SAAD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,RMDD,SAAV,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,RMDD,SDQ,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,RMDD,URX,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,RMDD,URYD,RMDD,3.060987573593627,6.956269535333042,10.43819251406038,5.579840521750355,9.589077856053994,2.9992127725852344,2.632808320720952,0.6796258182096115,0.4999999999999999,0.2069003409464398,0.3910022189557705,stable,Y
URYV,RMDD,URYV,RMDD,7.271918577472544,7.852461925512241,0.597577951602129,6.831184297523397,9.07413824746072,3.3108586746056186,0.5805433480396971,0.2142009347426559,0.1999999999999999,0.7293710546985794,0.747060078104662,stable,Y
ADA,RMDD,ADA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,RMDD,AIA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,RMDD,AIB,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,RMDD,AIN,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,RMDD,AIY,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,RMDD,AIZ,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,RMDD,AVA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,RMDD,AVB,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,RMDD,AVD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,RMDD,AVE,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,RMDD,AVJ,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,RMDD,BDU,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVC,RMDD,PVC,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,RMDD,PVP,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,RMDD,PVR,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,RMDD,PVT,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,RMDD,RIA,RMDD,35.50585589353438,39.294646440028814,33.40801603206413,33.401121031373904,33.88333481292732,2.4994520182454205,0.4822137815534191,-0.4541640294522527,-0.6,0.4422850390284391,0.2847569798652937,stable,Y
RIB,RMDD,RIB,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIF,RMDD,RIF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,RMDD,RIG,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,RMDD,RIH,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,RMDD,RIM,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIP,RMDD,RIP,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,RMDD,RIR,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1D,RMDD,IL1D,RMDD,0.020150353249903,0.0,0.0,0.0,0.1591190293639231,0.0694575408671809,0.0,0.795796414896556,0.2236067977499789,0.1073142675346864,0.7176856442107861,variable,Y
IL1L/R,RMDD,IL1L/R,RMDD,7.039513554834204,5.034317665904847,7.1705001400650765,6.776052127500774,6.31946446680617,0.8649477062953871,0.3944480125643022,-0.0587679969764888,-0.1999999999999999,0.9252173552857884,0.747060078104662,stable,Y
IL1V,RMDD,IL1V,RMDD,11.625472324708264,7.828560803253579,6.5182752601978144,8.217711882046276,8.52747617401125,1.8853130623861605,0.3891510787926968,-0.4273796725553447,-0.0999999999999999,0.472895048370449,0.8728885715695383,stable,Y
RIV,RMDD,RIV,RMDD,2.531600617485809,2.673781481165072,0.5865451332773073,0.6354396483261524,0.6091276762975246,1.0925329780682584,0.0488945150488451,-0.7397231244806474,-0.6,0.1530239296384055,0.2847569798652937,stable,Y
RMDD,RMDD,RMDD,RMDD,0.0,0.0,0.3843558083909755,0.2355261724952475,0.2090942383064907,0.1654403604548355,0.1752615700844847,0.5114447382247396,0.5642880936468347,0.3784312245731527,0.3217233358243002,variable,Y
RMDL/R,RMDD,RMDL/R,RMDD,2.5402323700937277,3.53763705887667,0.7039239769862305,2.168991644630052,1.6961668623919193,1.0456045131742424,0.4728247822381324,-0.412191161638363,-0.6,0.4904469768351847,0.2847569798652937,stable,Y
RMDV,RMDD,RMDV,RMDD,18.90146624371819,13.737986746354796,15.45832309780852,16.856600885589113,13.314725819948231,2.30075453171156,1.7203363514537244,-0.6806819847330985,-0.6,0.2059145439110153,0.2847569798652937,stable,Y
RMED/V,RMDD,RMED/V,RMDD,5.163694475358153,1.512043788287489,8.445402633223436,0.4483417916952854,0.1539247342087576,3.5726194059568828,1.3581190540787316,-0.4889623215630462,-0.7,0.4032173431939067,0.1881204043741873,developmentally dynamic (weakened),Y
RMEL/R,RMDD,RMEL/R,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
RMF,RMDD,RMF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
RMH,RMDD,RMH,RMDD,0.0,0.0,0.1088413385911608,0.0,0.0,0.0486753263703813,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,post-embryonic brain integration,Y
SIAD,RMDD,SIAD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,RMDD,SIAV,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,RMDD,SIBD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,RMDD,SIBV,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,RMDD,SMBD,RMDD,0.0545396882139128,0.2370684575688105,0.1339840972267114,0.0,0.5154372247958019,0.2035288740718495,0.103084360342099,0.7456870849404447,0.3,0.1479391842709612,0.6238376647810728,variable,Y
SMBV,RMDD,SMBV,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,RMDD,SMDD,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,RMDD,SMDV,RMDD,0.0,0.4146985306714794,0.0,0.0,0.0,0.1854588209501419,0.0,-0.2671192453158894,-0.3535533905932737,0.6639822346701951,0.5594043441634877,variable,Y
URAD,RMDD,URAD,RMDD,0.0,0.0,0.0,0.0,0.712856796213736,0.3187992509113256,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
URAV,RMDD,URAV,RMDD,0.0,0.0,0.0,0.5331287644828536,0.0,0.2384224316288272,0.0,0.0974355559837115,0.3535533905932737,0.8761377734655306,0.5594043441634877,variable,Y
ADE,RMDD,ADE,RMDD,0.0,0.0,0.0,0.0,0.4087065021236964,0.1827791043189494,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
AIM,RMDD,AIM,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,RMDD,ALA,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVF,RMDD,AVF,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,RMDD,AVH,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,RMDD,AVK,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,RMDD,AVL,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,RMDD,CEPD,RMDD,0.0,0.3038842365631342,0.0,0.1378281571762604,0.2636775096176828,0.1426123031760625,0.1378281571762604,0.4984026804799459,0.3077935056255462,0.3927644522231762,0.614384002810333,variable,Y
CEPV,RMDD,CEPV,RMDD,2.3820203464898904,4.024401946630098,3.698329993319973,2.8925180315760604,3.306380182732395,0.6489382182206146,0.4138621511563345,0.2477115830463009,0.0999999999999999,0.6878596812392659,0.8728885715695383,stable,Y
DVC,RMDD,DVC,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,RMDD,HSN,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,RMDD,PVN,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,RMDD,PVQ,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,RMDD,RIC,RMDD,0.2327823176216355,0.0,0.0,0.0,0.0,0.1041034172323848,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
RID,RMDD,RID,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,RMDD,RIS,RMDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,RMDD,RMG,RMDD,0.30031776521776,0.0,0.0,0.0,0.0,0.1343061875755467,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
ADF,RMDL/R,ADF,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,RMDL/R,ADL,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,RMDL/R,AFD,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,RMDL/R,ALM,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,RMDL/R,ALN,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AQR,RMDL/R,AQR,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,RMDL/R,ASE,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,RMDL/R,ASG,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,RMDL/R,ASH,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,RMDL/R,ASI,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,RMDL/R,ASJ,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,RMDL/R,ASK,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,RMDL/R,AUA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,RMDL/R,AVM,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWA,RMDL/R,AWA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,RMDL/R,AWB,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,RMDL/R,AWC,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,RMDL/R,BAG,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,RMDL/R,DVA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
FLP,RMDL/R,FLP,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,RMDL/R,IL2D,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2L/R,RMDL/R,IL2L/R,RMDL/R,0.2157643582261307,4.917637560952348,4.248342550499228,3.670376507112654,5.093981617000676,1.9901150981149132,0.6692950104531201,0.7039757358907084,0.6,0.1845152676867487,0.2847569798652937,variable,Y
IL2V,RMDL/R,IL2V,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,RMDL/R,OLQD,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,RMDL/R,OLQV,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,RMDL/R,PLN,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,RMDL/R,SAAD,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,RMDL/R,SAAV,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,RMDL/R,SDQ,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,RMDL/R,URB,RMDL/R,0.0,0.9047476718527444,0.2267610436377123,3.352531885641897,0.3190603387549487,1.378160253462692,0.3190603387549487,0.1139989755115288,0.4999999999999999,0.8551669969582456,0.3910022189557705,variable,Y
URX,RMDL/R,URX,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,RMDL/R,URYD,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,RMDL/R,URYV,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
ADA,RMDL/R,ADA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,RMDL/R,AIA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,RMDL/R,AIB,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,RMDL/R,AIN,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,RMDL/R,AIY,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,RMDL/R,AIZ,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,RMDL/R,AVA,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,RMDL/R,AVB,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,RMDL/R,AVD,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,RMDL/R,AVE,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,RMDL/R,AVJ,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,RMDL/R,BDU,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,RMDL/R,PVC,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,RMDL/R,PVP,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,RMDL/R,PVR,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,RMDL/R,PVT,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIA,RMDL/R,RIA,RMDL/R,35.19092325150368,29.132500516616755,37.54486256945791,35.862179746212306,33.59429545046263,3.199930116902681,1.596627801041052,0.0319251384368449,0.0999999999999999,0.95935855722458,0.8728885715695383,stable,Y
RIB,RMDL/R,RIB,RMDL/R,0.0,0.0,0.6314892747329641,0.0,0.5174771627609682,0.3172288382163604,0.0,0.5958791244171457,0.4472135954999578,0.288962548469925,0.4501848557521009,variable,Y
RIF,RMDL/R,RIF,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,RMDL/R,RIG,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIH,RMDL/R,RIH,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,RMDL/R,RIM,RMDL/R,19.61795170741901,14.84728254769854,12.627174085221265,16.8077519048265,16.23449611410748,2.5738158361527805,1.3872135664089384,-0.2888855804466405,-0.1999999999999999,0.6373615592436792,0.747060078104662,stable,Y
RIP,RMDL/R,RIP,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,RMDL/R,RIR,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,RMDL/R,IL1D,RMDL/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
