Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RIR,RIP,RIR,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1D,RIP,IL1D,RIP,0.2682289048676118,0.29318151718946744,0.18222455569220372,0.23407850285664597,0.08052705167272796,0.08427734399654126,0.05185394716444225,-0.8932678934881364,-0.7999999999999999,0.041181149504680784,0.10408803866182788,stable,Y
IL1L/R,RIP,IL1L/R,RIP,0.0,0.004997824791370554,0.0,0.0,0.0,0.0022350951946276524,0.0,-0.26711924531588943,-0.35355339059327373,0.663982234670195,0.5594043441634877,variable,Y
IL1V,RIP,IL1V,RIP,0.3709891769224456,0.4135859967017208,0.19361764951491361,0.19216531468996842,0.17445198008977217,0.11383353102315658,0.019165669425141446,-0.7524630455229055,-0.8999999999999998,0.14222370294229475,0.03738607346849874,stable,Y
RIV,RIP,RIV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMDD,RIP,RMDD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMDL/R,RIP,RMDL/R,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMDV,RIP,RMDV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMED/V,RIP,RMED/V,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMEL/R,RIP,RMEL/R,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMF,RIP,RMF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMH,RIP,RMH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIAD,RIP,SIAD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIAV,RIP,SIAV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIBD,RIP,SIBD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIBV,RIP,SIBV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBD,RIP,SMBD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBV,RIP,SMBV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDD,RIP,SMDD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SMDV,RIP,SMDV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URAD,RIP,URAD,RIP,0.2699242784914735,0.1818606316113891,0.2758781862543355,0.3102028484389213,0.1549764556287594,0.06653963035066694,0.04027856994744783,-0.4810912663369262,-0.09999999999999999,0.41198130795734744,0.8728885715695383,stable,Y
URAV,RIP,URAV,RIP,0.2651511071955825,0.33027315616369357,0.1602925831412702,0.15785333623058218,0.11981356064227017,0.08771509619029721,0.04047902249900004,-0.7602395196583682,-0.8999999999999998,0.1357466920049707,0.03738607346849874,stable,Y
ADE,RIP,ADE,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AIM,RIP,AIM,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ALA,RIP,ALA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVF,RIP,AVF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVH,RIP,AVH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVK,RIP,AVK,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVL,RIP,AVL,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
CEPD,RIP,CEPD,RIP,0.006549276049088838,0.0,0.009369860247445912,0.021926226694178343,0.0023776807305363893,0.008566233584317986,0.0041715953185524485,-0.022848275421768705,0.19999999999999998,0.9709112035595973,0.747060078104662,variable,Y
CEPV,RIP,CEPV,RIP,0.01285150513976503,0.023600495309447526,0.018497022912164273,0.025972278920101455,0.011654792409400663,0.006336624033912782,0.005645517772399243,-0.19902122931550564,-0.09999999999999999,0.7482812333786564,0.8728885715695383,variable,Y
DVC,RIP,DVC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
HSN,RIP,HSN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVN,RIP,PVN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVQ,RIP,PVQ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RIC,RIP,RIC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RID,RIP,RID,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIS,RIP,RIS,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMG,RIP,RMG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADF,RIR,ADF,RIR,0.05223325770744446,0.06656974285124788,0.13624416707388023,0.0,0.04110677307219374,0.04967557852981017,0.014336485143803417,-0.19297710294195397,-0.49999999999999994,0.7558275778876719,0.39100221895577053,variable,Y
ADL,RIR,ADL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AFD,RIR,AFD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALM,RIR,ALM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALN,RIR,ALN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AQR,RIR,AQR,RIR,0.0,0.019200263038275014,0.049078300154371236,0.0046159666792350415,0.05355168687897841,0.024842960857295086,0.019200263038275014,0.7134861918498281,0.7,0.17597269164130336,0.1881204043741873,post-embryonic brain integration,Y
ASE,RIR,ASE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASG,RIR,ASG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASH,RIR,ASH,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASI,RIR,ASI,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASJ,RIR,ASJ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASK,RIR,ASK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AUA,RIR,AUA,RIR,0.0,0.0,0.0,0.0,0.0008095458355725852,0.00036203990384843363,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,variable,Y
AVM,RIR,AVM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWA,RIR,AWA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AWB,RIR,AWB,RIR,0.0,0.10170799541172777,0.0,0.0,0.006531596837163535,0.04484421986687368,0.0,-0.21493988177040102,0.11180339887498947,0.7284521120832106,0.8579446176050993,variable,Y
AWC,RIR,AWC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
BAG,RIR,BAG,RIR,0.0,0.0,0.0,0.0,0.011268375585702576,0.0050393707611259934,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,variable,Y
DVA,RIR,DVA,RIR,0.07828683163447965,0.11751051812087679,0.054391769281809166,0.04175968731705114,0.011832590766953435,0.03975949158284688,0.023895062352670485,-0.7910341079503735,-0.8999999999999998,0.1110050127074948,0.03738607346849874,stable,Y
FLP,RIR,FLP,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
IL2D,RIR,IL2D,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2L/R,RIR,IL2L/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2V,RIR,IL2V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
OLL,RIR,OLL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLQD,RIR,OLQD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLQV,RIR,OLQV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PLN,RIR,PLN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SAAD,RIR,SAAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SAAV,RIR,SAAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SDQ,RIR,SDQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URB,RIR,URB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URX,RIR,URX,RIR,0.052923810797052835,0.1107428062830296,0.07993644358308521,0.07197763440427413,0.1929613977434124,0.055105813547376044,0.02701263278603238,0.8590418075147852,0.6,0.06216799040794866,0.28475697986529375,stable,Y
URYD,RIR,URYD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URYV,RIR,URYV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADA,RIR,ADA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIA,RIR,AIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIB,RIR,AIB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIN,RIR,AIN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AIY,RIR,AIY,RIR,0.01682613427580011,0.0,0.0,0.015319206491832646,0.0,0.00881947129358127,0.0,-0.48305743653608774,-0.44721359549995787,0.40978799898999585,0.45018485575210093,variable,Y
AIZ,RIR,AIZ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVA,RIR,AVA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVB,RIR,AVB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVD,RIR,AVD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVE,RIR,AVE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVJ,RIR,AVJ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BDU,RIR,BDU,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVC,RIR,PVC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVP,RIR,PVP,RIR,0.026228171515762774,0.0,0.0,0.0,0.025464272998932856,0.014159135005743406,0.0,0.14892777512535743,-0.22360679774997894,0.8110825663528773,0.7176856442107861,variable,Y
PVR,RIR,PVR,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVT,RIR,PVT,RIR,0.015953516201268333,0.01881487684157587,0.0,0.006948547435886148,0.0,0.008785441887511592,0.006948547435886148,-0.7531903024177292,-0.7181848464596079,0.14161421067150406,0.1717953049079889,variable,Y
RIA,RIR,RIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIB,RIR,RIB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIF,RIR,RIF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIG,RIR,RIG,RIR,0.14873538089890573,0.21123685393787156,0.10860553521231141,0.28213626357626675,0.19191934138272254,0.06569009277888785,0.04318396048381681,0.23716832498203633,0.3,0.7008832173956079,0.6238376647810728,stable,Y
RIH,RIR,RIH,RIR,0.012835560385535278,0.0,0.0013244102560541402,0.011031151342475315,0.0,0.006349674155310117,0.0013244102560541402,-0.5195946095098902,-0.46169025843831935,0.36953967403835003,0.43376615616902786,variable,Y
RIM,RIR,RIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIP,RIR,RIP,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RIR,RIR,RIR,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1D,RIR,IL1D,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1L/R,RIR,IL1L/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
IL1V,RIR,IL1V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIV,RIR,RIV,RIR,0.0,0.06813830594978967,0.0,0.0,0.0,0.030472376795081614,0.0,-0.2671192453158894,-0.35355339059327373,0.6639822346701951,0.5594043441634877,variable,Y
RMDD,RIR,RMDD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMDL/R,RIR,RMDL/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMDV,RIR,RMDV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMED/V,RIR,RMED/V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMEL/R,RIR,RMEL/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMF,RIR,RMF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMH,RIR,RMH,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIAD,RIR,SIAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIAV,RIR,SIAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIBD,RIR,SIBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIBV,RIR,SIBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBD,RIR,SMBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBV,RIR,SMBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDD,RIR,SMDD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDV,RIR,SMDV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URAD,RIR,URAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URAV,RIR,URAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADE,RIR,ADE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIM,RIR,AIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALA,RIR,ALA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVF,RIR,AVF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVH,RIR,AVH,RIR,0.02959626781202109,0.005372703866835447,0.04686927479605652,0.08945752339401576,0.13128835325779,0.05007340565212714,0.04149657092922107,0.8852539897945821,0.8999999999999998,0.04584800191262011,0.03738607346849874,developmentally dynamic (strengthened),Y
AVK,RIR,AVK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVL,RIR,AVL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
CEPD,RIR,CEPD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
CEPV,RIR,CEPV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
DVC,RIR,DVC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
HSN,RIR,HSN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVN,RIR,PVN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVQ,RIR,PVQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIC,RIR,RIC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RID,RIR,RID,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIS,RIR,RIS,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMG,RIR,RMG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADF,IL1D,ADF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADL,IL1D,ADL,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AFD,IL1D,AFD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALM,IL1D,ALM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALN,IL1D,ALN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AQR,IL1D,AQR,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASE,IL1D,ASE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASG,IL1D,ASG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASH,IL1D,ASH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASI,IL1D,ASI,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASJ,IL1D,ASJ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASK,IL1D,ASK,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AUA,IL1D,AUA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVM,IL1D,AVM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWA,IL1D,AWA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AWB,IL1D,AWB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AWC,IL1D,AWC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BAG,IL1D,BAG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
DVA,IL1D,DVA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
FLP,IL1D,FLP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2D,IL1D,IL2D,IL1D,0.009588628744538719,0.04452786640060259,0.04938292833144905,0.0991512560350472,0.0937379358254155,0.037288993764359,0.03979429958691033,0.8435726422351149,0.8999999999999998,0.07250045690375395,0.03738607346849874,developmentally dynamic (strengthened),Y
IL2L/R,IL1D,IL2L/R,IL1D,0.0,0.0,0.0,0.0,0.01798042545363799,0.008041090715740407,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,variable,Y
IL2V,IL1D,IL2V,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLL,IL1D,OLL,IL1D,0.0,0.0,0.0,0.012410875980299867,0.03435257217338911,0.014973017739268032,0.0,0.9181921704685179,0.8944271909999157,0.027741110280868446,0.040519326353834054,developmentally dynamic (strengthened),Y
OLQD,IL1D,OLQD,IL1D,0.0,0.0,0.0,0.02351861565587811,0.014405875590048795,0.010874294536111311,0.0,0.6035651566630584,0.7826237921249264,0.2811316286778729,0.11761376087345808,variable,Y
OLQV,IL1D,OLQV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PLN,IL1D,PLN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SAAD,IL1D,SAAD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SAAV,IL1D,SAAV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SDQ,IL1D,SDQ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URB,IL1D,URB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URX,IL1D,URX,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URYD,IL1D,URYD,IL1D,0.010182167638779755,0.0,0.013122251289710282,0.042668049261408374,0.06153040436119092,0.02564676687033029,0.013122251289710282,0.8705675721418815,0.8999999999999998,0.05480016169099319,0.03738607346849874,developmentally dynamic (strengthened),Y
URYV,IL1D,URYV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADA,IL1D,ADA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIA,IL1D,AIA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIB,IL1D,AIB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIN,IL1D,AIN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIY,IL1D,AIY,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIZ,IL1D,AIZ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVA,IL1D,AVA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVB,IL1D,AVB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVD,IL1D,AVD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVE,IL1D,AVE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVJ,IL1D,AVJ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BDU,IL1D,BDU,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVC,IL1D,PVC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVP,IL1D,PVP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVR,IL1D,PVR,IL1D,0.00212321143421425,0.12634438029857356,0.017868044238915377,0.009966451943561948,0.0016316528078404503,0.05338552385295763,0.007901592295353428,-0.2797380413778908,-0.39999999999999997,0.6485278713553453,0.5046315754686911,variable,Y
PVT,IL1D,PVT,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIA,IL1D,RIA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIB,IL1D,RIB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIF,IL1D,RIF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIG,IL1D,RIG,IL1D,0.013178300738434975,0.0,0.0,0.0,0.0,0.005893515255815256,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.18169011381620928,variable,Y
RIH,IL1D,RIH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIM,IL1D,RIM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIP,IL1D,RIP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIR,IL1D,RIR,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1D,IL1D,IL1D,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
IL1L/R,IL1D,IL1L/R,IL1D,0.01012090839959859,0.0,0.003955518366938515,0.0,0.0045091243329689204,0.004163129012532392,0.003955518366938515,-0.3104974339923478,-0.20519567041703082,0.6111098993609573,0.7405819415910722,variable,Y
IL1V,IL1D,IL1V,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIV,IL1D,RIV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMDD,IL1D,RMDD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,variable,Y
RMDL/R,IL1D,RMDL/R,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
