Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RMED/V,RIM,RMED/V,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,RIM,RMEL/R,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,RIM,RMF,RIM,0.0,0.0,0.0,0.0,0.0031046079556802,0.0013884228864775,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,post-embryonic brain integration,Y
RMH,RIM,RMH,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,RIM,SIAD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,RIM,SIAV,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,RIM,SIBD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,RIM,SIBV,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,RIM,SMBD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,RIM,SMBV,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,RIM,SMDD,RIM,0.0,0.0,0.0449559586042742,0.0207678382867284,0.0301037353121471,0.0195063644437372,0.0207678382867284,0.6035185760558591,0.6668859288553501,0.2811789170192679,0.2188939813132316,developmentally dynamic (strengthened),Y
SMDV,RIM,SMDV,RIM,0.0,0.0,0.0,0.0,0.0080270195851747,0.0035897922898345,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
URAD,RIM,URAD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,RIM,URAV,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,RIM,ADE,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIM,RIM,AIM,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,RIM,ALA,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,RIM,AVF,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,RIM,AVH,RIM,0.0,0.0,0.0085185344098969,0.0224560234491982,0.009228809575902,0.0092025430345247,0.0085185344098969,0.4773484587109231,0.8720815992723809,0.4161639506689031,0.0538542177275421,variable,Y
AVL,RIM,AVL,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,RIM,CEPD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,RIM,CEPV,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,RIM,DVC,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
HSN,RIM,HSN,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,post-embryonic brain integration,Y
PVN,RIM,PVN,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,RIM,PVQ,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,RIM,RIC,RIM,0.0,0.0,0.1286725552201946,0.0436357367717247,0.0547526351440508,0.0527902029721272,0.0436357367717247,0.3964803883295303,0.6668859288553501,0.5087421926222632,0.2188939813132316,developmentally dynamic (strengthened),Y
RID,RIM,RID,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,RIM,RMG,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,RIP,ADF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,RIP,ADL,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AFD,RIP,AFD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,RIP,ALM,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,RIP,ALN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,RIP,AQR,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,RIP,ASE,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,RIP,ASG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,RIP,ASH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,RIP,ASI,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,RIP,ASJ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,RIP,ASK,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,RIP,AUA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,RIP,AVM,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,RIP,AWA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,RIP,AWB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,RIP,AWC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,RIP,BAG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVA,RIP,DVA,RIP,0.0,0.0,0.0120297353078357,0.0,0.0019487243872053,0.0052305016782499,0.0,0.1071063216361332,0.4472135954999578,0.8638891842299816,0.4501848557521009,variable,Y
FLP,RIP,FLP,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,RIP,IL2D,RIP,0.419457441220299,0.2067154145181753,0.3891342945567901,0.5718247041174679,0.5867001339204294,0.1550747750892213,0.1523672628971689,0.624398498262533,0.7,0.2601952284141443,0.1881204043741873,stable,Y
IL2L/R,RIP,IL2L/R,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2V,RIP,IL2V,RIP,0.3667861860202501,0.3296113951531006,0.2219416633699407,0.3754257970927931,0.4560083051594105,0.0851184916387247,0.0371747908671495,0.4863288252599937,0.6,0.4061447130681348,0.2847569798652937,stable,Y
OLL,RIP,OLL,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,RIP,OLQD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,RIP,OLQV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,RIP,PLN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,RIP,SAAD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAV,RIP,SAAV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SDQ,RIP,SDQ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,RIP,URB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,RIP,URX,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,RIP,URYD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYV,RIP,URYV,RIP,0.0,0.0,0.0,0.0,0.0006319417224016,0.0002826129298216,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
ADA,RIP,ADA,RIP,0.0027757445190736,0.147971037833301,0.0947734060551097,0.0946968137450969,0.1499191736501088,0.0597529963384557,0.0531976317781912,0.6993192850130172,0.6,0.1887396503981093,0.2847569798652937,developmentally dynamic (strengthened),Y
AIA,RIP,AIA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,RIP,AIB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,RIP,AIN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,RIP,AIY,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,RIP,AIZ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,RIP,AVA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,RIP,AVB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,RIP,AVD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,RIP,AVE,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,RIP,AVJ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,RIP,BDU,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVC,RIP,PVC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,RIP,PVP,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,RIP,PVR,RIP,0.0689970656471993,0.1891467573058476,0.1710865958190381,0.0188793888162192,0.1047299664038219,0.0707215458323605,0.0663566294152162,-0.0622546266127516,-0.1999999999999999,0.920786177808984,0.747060078104662,stable,Y
PVT,RIP,PVT,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,RIP,RIA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIB,RIP,RIB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,RIP,RIF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,RIP,RIG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,RIP,RIH,RIP,0.6841783948672383,1.2484732191257413,0.8656611998927286,0.6653528366315128,0.7105447187237203,0.2443954383069949,0.0451918820922074,-0.2493701006995785,-0.1999999999999999,0.6858142530914468,0.747060078104662,stable,Y
RIM,RIP,RIM,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIP,RIP,RIP,RIP,0.0056771222266482,0.0,0.0,0.0,0.0,0.0025388862430721,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
RIR,RIP,RIR,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,RIP,IL1L/R,RIP,0.0,0.0049978247913705,0.0,0.0,0.0,0.0022350951946276,0.0,-0.2671192453158894,-0.3535533905932737,0.663982234670195,0.5594043441634877,variable,Y
RIV,RIP,RIV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,RIP,RMDD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,RIP,RMDL/R,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDV,RIP,RMDV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,RIP,RMED/V,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,RIP,RMEL/R,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMF,RIP,RMF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMH,RIP,RMH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,RIP,SIAD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,RIP,SIAV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBD,RIP,SIBD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,RIP,SIBV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,RIP,SMBD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,RIP,SMBV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,RIP,SMDD,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDV,RIP,SMDV,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAD,RIP,URAD,RIP,0.2699242784914735,0.1818606316113891,0.2758781862543355,0.3102028484389213,0.1549764556287594,0.0665396303506669,0.0402785699474478,-0.4810912663369262,-0.0999999999999999,0.4119813079573474,0.8728885715695383,stable,Y
ADE,RIP,ADE,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIM,RIP,AIM,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,RIP,ALA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,RIP,AVF,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,RIP,AVH,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,RIP,AVK,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,RIP,AVL,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,RIP,CEPD,RIP,0.0065492760490888,0.0,0.0093698602474459,0.0219262266941783,0.0023776807305363,0.0085662335843179,0.0041715953185524,-0.0228482754217687,0.1999999999999999,0.9709112035595971,0.747060078104662,variable,Y
CEPV,RIP,CEPV,RIP,0.012851505139765,0.0236004953094475,0.0184970229121642,0.0259722789201014,0.0116547924094006,0.0063366240339127,0.0056455177723992,-0.1990212293155056,-0.0999999999999999,0.7482812333786564,0.8728885715695383,variable,Y
DVC,RIP,DVC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,RIP,HSN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,RIP,PVN,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,RIP,PVQ,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,RIP,RIC,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,RIP,RID,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,RIP,RIS,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,RIP,RMG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADF,RIR,ADF,RIR,0.0522332577074444,0.0665697428512478,0.1362441670738802,0.0,0.0411067730721937,0.0496755785298101,0.0143364851438034,-0.1929771029419539,-0.4999999999999999,0.7558275778876719,0.3910022189557705,variable,Y
ADL,RIR,ADL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AFD,RIR,AFD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALM,RIR,ALM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,RIR,ALN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,RIR,AQR,RIR,0.0,0.019200263038275,0.0490783001543712,0.004615966679235,0.0535516868789784,0.024842960857295,0.019200263038275,0.7134861918498281,0.7,0.1759726916413033,0.1881204043741873,post-embryonic brain integration,Y
ASE,RIR,ASE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASG,RIR,ASG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,RIR,ASH,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,RIR,ASI,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,RIR,ASJ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,RIR,ASK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,RIR,AUA,RIR,0.0,0.0,0.0,0.0,0.0008095458355725,0.0003620399038484,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
AVM,RIR,AVM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,RIR,AWA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWB,RIR,AWB,RIR,0.0,0.1017079954117277,0.0,0.0,0.0065315968371635,0.0448442198668736,0.0,-0.214939881770401,0.1118033988749894,0.7284521120832106,0.8579446176050993,variable,Y
AWC,RIR,AWC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,RIR,BAG,RIR,0.0,0.0,0.0,0.0,0.0112683755857025,0.0050393707611259,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
FLP,RIR,FLP,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2D,RIR,IL2D,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,RIR,IL2L/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,RIR,IL2V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLL,RIR,OLL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,RIR,OLQD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,RIR,OLQV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,RIR,PLN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,RIR,SAAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,RIR,SAAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,RIR,SDQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,RIR,URB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,RIR,URX,RIR,0.0529238107970528,0.1107428062830296,0.0799364435830852,0.0719776344042741,0.1929613977434124,0.055105813547376,0.0270126327860323,0.8590418075147852,0.6,0.0621679904079486,0.2847569798652937,stable,Y
URYD,RIR,URYD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,RIR,URYV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,RIR,ADA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,RIR,AIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIB,RIR,AIB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIN,RIR,AIN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,RIR,AIY,RIR,0.0168261342758001,0.0,0.0,0.0153192064918326,0.0,0.0088194712935812,0.0,-0.4830574365360877,-0.4472135954999578,0.4097879989899958,0.4501848557521009,variable,Y
AIZ,RIR,AIZ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVA,RIR,AVA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,RIR,AVB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,RIR,AVD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,RIR,AVE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,RIR,AVJ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,RIR,BDU,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,RIR,PVC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,RIR,PVP,RIR,0.0262281715157627,0.0,0.0,0.0,0.0254642729989328,0.0141591350057434,0.0,0.1489277751253574,-0.2236067977499789,0.8110825663528773,0.7176856442107861,variable,Y
PVR,RIR,PVR,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVT,RIR,PVT,RIR,0.0159535162012683,0.0188148768415758,0.0,0.0069485474358861,0.0,0.0087854418875115,0.0069485474358861,-0.7531903024177292,-0.7181848464596079,0.141614210671504,0.1717953049079889,variable,Y
RIA,RIR,RIA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,RIR,RIB,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIF,RIR,RIF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,RIR,RIG,RIR,0.1487353808989057,0.2112368539378715,0.1086055352123114,0.2821362635762667,0.1919193413827225,0.0656900927788878,0.0431839604838168,0.2371683249820363,0.3,0.7008832173956079,0.6238376647810728,stable,Y
RIH,RIR,RIH,RIR,0.0128355603855352,0.0,0.0013244102560541,0.0110311513424753,0.0,0.0063496741553101,0.0013244102560541,-0.5195946095098902,-0.4616902584383193,0.36953967403835,0.4337661561690278,variable,Y
RIM,RIR,RIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIP,RIR,RIP,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,RIR,RIR,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,RIR,IL1D,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,RIR,IL1L/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,RIR,IL1V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,RIR,RIV,RIR,0.0,0.0681383059497896,0.0,0.0,0.0,0.0304723767950816,0.0,-0.2671192453158894,-0.3535533905932737,0.6639822346701951,0.5594043441634877,variable,Y
RMDD,RIR,RMDD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,RIR,RMDL/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDV,RIR,RMDV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMED/V,RIR,RMED/V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMEL/R,RIR,RMEL/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,RIR,RMF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,RIR,RMH,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,RIR,SIAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,RIR,SIAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBD,RIR,SIBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,RIR,SIBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,RIR,SMBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,RIR,SMBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,RIR,SMDD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,RIR,SMDV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAD,RIR,URAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,RIR,URAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,RIR,ADE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIM,RIR,AIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,RIR,ALA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVF,RIR,AVF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,RIR,AVK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,RIR,AVL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,RIR,CEPD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,RIR,CEPV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,RIR,DVC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,RIR,HSN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,RIR,PVN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,RIR,PVQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,RIR,RIC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,RIR,RID,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,RIR,RIS,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,RIR,RMG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,IL1D,ADF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADL,IL1D,ADL,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AFD,IL1D,AFD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALM,IL1D,ALM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,IL1D,ALN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,IL1D,AQR,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASE,IL1D,ASE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASG,IL1D,ASG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,IL1D,ASH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,IL1D,ASI,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASJ,IL1D,ASJ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,IL1D,ASK,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
