Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
IL1V,PVC,IL1V,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIV,PVC,RIV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,PVC,RMDD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,PVC,RMDL/R,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDV,PVC,RMDV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,PVC,RMED/V,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,PVC,RMEL/R,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,PVC,RMF,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,PVC,RMH,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,PVC,SIAD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,PVC,SIAV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,PVC,SIBD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,PVC,SIBV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,PVC,SMBD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,PVC,SMBV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,PVC,SMDD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,PVC,SMDV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,PVC,URAD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAV,PVC,URAV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,PVC,ADE,PVC,1.5783194597180088,0.0,1.6613083869638303,0.0,0.0,0.8876936628873765,0.0,-0.5501216161237785,-0.4472135954999578,0.3367008126618194,0.4501848557521009,variable,Y
AIM,PVC,AIM,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,PVC,ALA,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,PVC,AVF,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,PVC,AVH,PVC,0.0,0.0,0.0,0.0,2.563872176500125,1.1465984944549237,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
AVK,PVC,AVK,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVL,PVC,AVL,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,PVC,CEPD,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,PVC,CEPV,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,PVC,DVC,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,PVC,HSN,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,PVC,PVN,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,PVC,PVQ,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
RIC,PVC,RIC,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
RID,PVC,RID,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,PVC,RIS,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,PVC,RMG,PVC,0.0,0.0,0.0,1.5741477122103813,0.0,0.7039802582256377,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
ADF,PVP,ADF,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADL,PVP,ADL,PVP,0.0,0.0,0.0,0.5169090875763827,0.0,0.2311687716016367,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
AFD,PVP,AFD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,PVP,ALM,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,PVP,ALN,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,PVP,AQR,PVP,0.0,0.0,0.7415488728988643,5.577931912078083,2.853714820366441,2.3967375690653667,0.7415488728988643,0.5543179517146833,0.8720815992723809,0.3322464176267217,0.0538542177275421,post-embryonic brain integration,Y
ASE,PVP,ASE,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASG,PVP,ASG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,PVP,ASH,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASI,PVP,ASI,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,PVP,ASJ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,PVP,ASK,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,PVP,AUA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVM,PVP,AVM,PVP,0.0,0.0,0.2308069203550663,0.0,0.0,0.1032199927182616,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,post-embryonic brain integration,Y
AWA,PVP,AWA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWB,PVP,AWB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWC,PVP,AWC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,PVP,BAG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
DVA,PVP,DVA,PVP,0.0,0.0,4.806264129113948,1.126058206121428,0.0,2.0814473512771325,0.0,-0.0127034469494564,0.2236067977499789,0.9838259040344416,0.7176856442107861,variable,Y
FLP,PVP,FLP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
IL2D,PVP,IL2D,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,PVP,IL2L/R,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,PVP,IL2V,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLL,PVP,OLL,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,PVP,OLQD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,PVP,OLQV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
PLN,PVP,PLN,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,PVP,SAAD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,PVP,SAAV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,PVP,SDQ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,PVP,URB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URX,PVP,URX,PVP,2.5108983507658618,0.0,0.4266097742103876,0.0,0.0,1.090964668363539,0.0,-0.6801909617280028,-0.6708203932499368,0.2063726874810664,0.21516994256955,variable,Y
URYD,PVP,URYD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYV,PVP,URYV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,PVP,ADA,PVP,1.1798135608132874,0.0,0.0,1.1577722185773227,0.0,0.6402216595028911,0.0,-0.4609035078750131,-0.4472135954999578,0.4346549297492378,0.4501848557521009,variable,Y
AIA,PVP,AIA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,PVP,AIB,PVP,0.472037267995142,0.0,0.0,0.0,0.0,0.2111014838300847,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
AIN,PVP,AIN,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,PVP,AIY,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIZ,PVP,AIZ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVA,PVP,AVA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,PVP,AVB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,PVP,AVD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,PVP,AVE,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,PVP,AVJ,PVP,0.0,0.0,0.0,0.0,0.6644982511506718,0.297172652100526,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
BDU,PVP,BDU,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,PVP,PVC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,PVP,PVP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVR,PVP,PVR,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,PVP,PVT,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIA,PVP,RIA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,PVP,RIB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,PVP,RIG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
RIH,PVP,RIH,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,PVP,RIM,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIP,PVP,RIP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,PVP,RIR,PVP,1.3181925262855425,0.0,0.0,0.0,0.5948267704192459,0.5829926794672198,0.0,-0.2699302642084862,-0.2236067977499789,0.660534585968144,0.7176856442107861,variable,Y
IL1D,PVP,IL1D,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,PVP,IL1L/R,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1V,PVP,IL1V,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIV,PVP,RIV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,PVP,RMDD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDL/R,PVP,RMDL/R,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDV,PVP,RMDV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMED/V,PVP,RMED/V,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,PVP,RMEL/R,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,PVP,RMF,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,PVP,RMH,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAD,PVP,SIAD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAV,PVP,SIAV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,PVP,SIBD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,PVP,SIBV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,PVP,SMBD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,PVP,SMBV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,PVP,SMDD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,PVP,SMDV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,PVP,URAD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,PVP,URAV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,PVP,ADE,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
AIM,PVP,AIM,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,PVP,ALA,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,PVP,AVF,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVH,PVP,AVH,PVP,3.2952754936676727,6.519772392040379,2.5540642564586684,2.692746048375027,6.448902475048191,2.011602370037514,0.7412112372090043,0.4039804431485401,-0.0999999999999999,0.4999910434754163,0.8728885715695383,stable,Y
AVK,PVP,AVK,PVP,1.0132000952803015,0.0,0.4451818143554882,3.590449811688471,0.0,1.501495153264956,0.4451818143554882,-0.0980862048146075,-0.1538967528127731,0.8753133099032506,0.8048288166080632,variable,Y
AVL,PVP,AVL,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPD,PVP,CEPD,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,PVP,CEPV,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,PVP,DVC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
HSN,PVP,HSN,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,PVP,PVN,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,PVP,PVQ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,PVP,RIC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,PVP,RID,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,PVP,RIS,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,PVP,RMG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
ADF,PVR,ADF,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,PVR,ADL,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,PVR,AFD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,PVR,ALM,PVR,8.641937410806102,0.0,2.158098837867497,0.0,0.0,3.742068819909729,0.0,-0.6854103532963892,-0.6708203932499368,0.2015174470182476,0.21516994256955,variable,Y
ALN,PVR,ALN,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,PVR,AQR,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASE,PVR,ASE,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,PVR,ASG,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,PVR,ASH,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,PVR,ASI,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,PVR,ASJ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,PVR,ASK,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,PVR,AUA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,PVR,AVM,PVR,0.0,0.0,13.491560952190913,0.0,0.0,6.033609482336134,0.0,-0.0351298263070524,0.0,0.9552805176298372,1.0,post-embryonic brain integration,Y
AWA,PVR,AWA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,PVR,AWB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,PVR,AWC,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,PVR,BAG,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,PVR,DVA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
FLP,PVR,FLP,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2D,PVR,IL2D,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2L/R,PVR,IL2L/R,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2V,PVR,IL2V,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLL,PVR,OLL,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,PVR,OLQD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,PVR,OLQV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,PVR,PLN,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,PVR,SAAD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,PVR,SAAV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,PVR,SDQ,PVR,0.0,10.003477021485692,34.49860949643331,0.0,0.0,14.951057394187218,0.0,-0.1161791131094018,-0.2236067977499789,0.8524096050588461,0.7176856442107861,post-embryonic brain integration,Y
URB,PVR,URB,PVR,0.0,1.277679471028566,1.416474557613973,0.0,0.0,0.7394544977626027,0.0,-0.2365045374149587,-0.2236067977499789,0.7017043327494683,0.7176856442107861,variable,Y
URX,PVR,URX,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,PVR,URYD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYV,PVR,URYV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADA,PVR,ADA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,PVR,AIA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,PVR,AIB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,PVR,AIN,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,PVR,AIY,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,PVR,AIZ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,PVR,AVA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,PVR,AVB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,PVR,AVD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVE,PVR,AVE,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,PVR,AVJ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
BDU,PVR,BDU,PVR,8.937802948386386,60.04948489430168,0.0,0.0,0.0,26.143717126860377,0.0,-0.3745094959236846,-0.7826237921249264,0.5345535573685194,0.117613760873458,variable,Y
PVC,PVR,PVC,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVP,PVR,PVP,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVR,PVR,PVR,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVT,PVR,PVT,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,PVR,RIA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIB,PVR,RIB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,PVR,RIF,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,PVR,RIG,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,PVR,RIH,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIM,PVR,RIM,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIP,PVR,RIP,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,PVR,RIR,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,PVR,IL1L/R,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,PVR,IL1V,PVR,0.0,0.0,0.0,0.0,4.052569210036172,1.8123640474327003,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
RIV,PVR,RIV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,PVR,RMDD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,PVR,RMDL/R,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,PVR,RMDV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,PVR,RMED/V,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,PVR,RMEL/R,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,PVR,RMF,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,PVR,RMH,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,PVR,SIAD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,PVR,SIAV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,PVR,SIBD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,PVR,SIBV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,PVR,SMBD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,PVR,SMBV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,PVR,SMDD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDV,PVR,SMDV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,PVR,URAD,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAV,PVR,URAV,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,PVR,ADE,PVR,0.0,0.0,3.513053532553219,0.7730145298112978,0.8997139253633855,1.4465575315665975,0.7730145298112978,0.2242558093464801,0.6668859288553501,0.7168802821418119,0.2188939813132316,variable,Y
AIM,PVR,AIM,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,PVR,ALA,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,PVR,AVF,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,PVR,AVH,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVK,PVR,AVK,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,PVR,AVL,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,PVR,CEPD,PVR,0.8595107419199501,0.0,0.0,0.0,0.09429127500115,0.3760657863062571,0.0,-0.5729628594722692,-0.2236067977499789,0.3126377741071207,0.7176856442107861,variable,Y
CEPV,PVR,CEPV,PVR,0.446074485436659,0.0,0.670469826595454,0.0,0.3164509170892152,0.2906709275633813,0.3164509170892152,-0.0671226543618592,-0.2051956704170308,0.9146010006123404,0.7405819415910722,variable,Y
DVC,PVR,DVC,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,PVR,HSN,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVN,PVR,PVN,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,PVR,PVQ,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,PVR,RIC,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,PVR,RID,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIS,PVR,RIS,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMG,PVR,RMG,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADF,PVT,ADF,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,PVT,ADL,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,PVT,AFD,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,PVT,ALM,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALN,PVT,ALN,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,PVT,AQR,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASE,PVT,ASE,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,PVT,ASG,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,PVT,ASH,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,PVT,ASI,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,PVT,ASJ,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,PVT,ASK,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
