Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RMED/V,RIR,RMED/V,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMEL/R,RIR,RMEL/R,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMF,RIR,RMF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMH,RIR,RMH,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIAD,RIR,SIAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIAV,RIR,SIAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIBD,RIR,SIBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SIBV,RIR,SIBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBD,RIR,SMBD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBV,RIR,SMBV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDD,RIR,SMDD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDV,RIR,SMDV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URAD,RIR,URAD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URAV,RIR,URAV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADE,RIR,ADE,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIM,RIR,AIM,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALA,RIR,ALA,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVF,RIR,AVF,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVH,RIR,AVH,RIR,9.367434732746057,1.0362429921964227,9.281228661300975,14.606023145709301,21.924095119838316,7.696426087979189,5.238588412963244,0.7863961139496236,0.7,0.11463531159543712,0.1881204043741873,developmentally dynamic (strengthened),Y
AVK,RIR,AVK,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVL,RIR,AVL,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
CEPD,RIR,CEPD,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
CEPV,RIR,CEPV,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
DVC,RIR,DVC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
HSN,RIR,HSN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVN,RIR,PVN,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVQ,RIR,PVQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIC,RIR,RIC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RID,RIR,RID,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIS,RIR,RIS,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMG,RIR,RMG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADF,IL1D,ADF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADL,IL1D,ADL,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AFD,IL1D,AFD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALM,IL1D,ALM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALN,IL1D,ALN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AQR,IL1D,AQR,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASE,IL1D,ASE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASG,IL1D,ASG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASH,IL1D,ASH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASI,IL1D,ASI,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASJ,IL1D,ASJ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASK,IL1D,ASK,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AUA,IL1D,AUA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVM,IL1D,AVM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWA,IL1D,AWA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AWB,IL1D,AWB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AWC,IL1D,AWC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BAG,IL1D,BAG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
DVA,IL1D,DVA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
FLP,IL1D,FLP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2D,IL1D,IL2D,IL1D,0.9578931661435663,4.723602167370301,4.904121049007902,7.840829866136441,6.313551686597285,2.559610729114669,1.4094306375893835,0.7216445787155268,0.8999999999999998,0.16873791885688325,0.03738607346849874,developmentally dynamic (strengthened),Y
IL2L/R,IL1D,IL2L/R,IL1D,0.0,0.0,0.0,0.0,1.2737513683637511,0.5696389292189445,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,variable,Y
IL2V,IL1D,IL2V,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLL,IL1D,OLL,IL1D,0.0,0.0,0.0,0.3527029113318184,1.053736474818851,0.45802444057124975,0.0,0.918055944074176,0.8944271909999157,0.027809846852926114,0.040519326353834054,developmentally dynamic (strengthened),Y
OLQD,IL1D,OLQD,IL1D,0.0,0.0,0.0,2.4281340872827637,1.516962853429143,1.1274144612991153,0.0,0.6111519782834643,0.7826237921249264,0.27345762815933927,0.11761376087345808,variable,Y
OLQV,IL1D,OLQV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PLN,IL1D,PLN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SAAD,IL1D,SAAD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SAAV,IL1D,SAAV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SDQ,IL1D,SDQ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
URB,IL1D,URB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URX,IL1D,URX,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URYD,IL1D,URYD,IL1D,0.6050764052798385,0.0,0.9917751778781916,3.3235737009229362,4.207330233744258,1.8326429782072273,0.9917751778781916,0.8564674491572121,0.8999999999999998,0.06385295450392217,0.03738607346849874,developmentally dynamic (strengthened),Y
URYV,IL1D,URYV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADA,IL1D,ADA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIA,IL1D,AIA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIB,IL1D,AIB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIN,IL1D,AIN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIY,IL1D,AIY,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIZ,IL1D,AIZ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVA,IL1D,AVA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVB,IL1D,AVB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVD,IL1D,AVD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVE,IL1D,AVE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVJ,IL1D,AVJ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BDU,IL1D,BDU,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVC,IL1D,PVC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVP,IL1D,PVP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVR,IL1D,PVR,IL1D,0.6828455743783639,20.78952527527489,4.353977424909126,7.029498938198281,0.49212636867764076,8.349645710351684,3.671131850530762,-0.270236471026308,-0.3,0.6601592002744687,0.6238376647810728,variable,Y
PVT,IL1D,PVT,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIA,IL1D,RIA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIB,IL1D,RIB,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIF,IL1D,RIF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIG,IL1D,RIG,IL1D,0.6568852566603495,0.0,0.0,0.0,0.0,0.29376801746198755,0.0,-0.6548729885163739,-0.7071067811865475,0.23037280306597244,0.18169011381620928,variable,Y
RIH,IL1D,RIH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIM,IL1D,RIM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIP,IL1D,RIP,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIR,IL1D,RIR,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1D,IL1D,IL1D,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
IL1L/R,IL1D,IL1L/R,IL1D,0.7457113205096727,0.0,0.36195154507031263,0.0,0.365528376698352,0.31090464833356884,0.36195154507031263,-0.2687293267951677,-0.20519567041703082,0.662007164278039,0.7405819415910722,variable,Y
IL1V,IL1D,IL1V,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIV,IL1D,RIV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMDD,IL1D,RMDD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,variable,Y
RMDL/R,IL1D,RMDL/R,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RMDV,IL1D,RMDV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMED/V,IL1D,RMED/V,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMEL/R,IL1D,RMEL/R,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMF,IL1D,RMF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMH,IL1D,RMH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIAD,IL1D,SIAD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIAV,IL1D,SIAV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIBD,IL1D,SIBD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SIBV,IL1D,SIBV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBD,IL1D,SMBD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMBV,IL1D,SMBV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SMDD,IL1D,SMDD,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SMDV,IL1D,SMDV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URAD,IL1D,URAD,IL1D,7.2651870747446665,11.629217509349855,3.1080065907077965,0.0,13.067887230013467,5.533214678070819,4.364030434605189,0.26356047588844855,0.09999999999999999,0.6683509780756833,0.8728885715695383,stable,Y
URAV,IL1D,URAV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ADE,IL1D,ADE,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIM,IL1D,AIM,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALA,IL1D,ALA,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVF,IL1D,AVF,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVH,IL1D,AVH,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVK,IL1D,AVK,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVL,IL1D,AVL,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
CEPD,IL1D,CEPD,IL1D,0.856416067260885,5.180213791669277,6.386152179101319,9.08654219652784,6.119267664048497,2.9872173856237323,0.9390538723792199,0.5954051989052842,0.7,0.28944724608337385,0.1881204043741873,developmentally dynamic (strengthened),Y
CEPV,IL1D,CEPV,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
DVC,IL1D,DVC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
HSN,IL1D,HSN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVN,IL1D,PVN,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVQ,IL1D,PVQ,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIC,IL1D,RIC,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RID,IL1D,RID,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIS,IL1D,RIS,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMG,IL1D,RMG,IL1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADF,IL1L/R,ADF,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADL,IL1L/R,ADL,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AFD,IL1L/R,AFD,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALM,IL1L/R,ALM,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ALN,IL1L/R,ALN,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AQR,IL1L/R,AQR,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASE,IL1L/R,ASE,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASG,IL1L/R,ASG,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASH,IL1L/R,ASH,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ASI,IL1L/R,ASI,IL1L/R,0.0,0.0,0.0,2.7620676227330088,0.0,1.2352341925764503,0.0,0.09743555598371148,0.35355339059327373,0.8761377734655307,0.5594043441634877,variable,Y
ASJ,IL1L/R,ASJ,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
ASK,IL1L/R,ASK,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AUA,IL1L/R,AUA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVM,IL1L/R,AVM,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWA,IL1L/R,AWA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWB,IL1L/R,AWB,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AWC,IL1L/R,AWC,IL1L/R,1.3249273474178096,0.0,0.0,0.0,0.4255836440707708,0.5752599776995795,0.0,-0.3900976852830134,-0.22360679774997894,0.516213992952822,0.7176856442107861,variable,Y
BAG,IL1L/R,BAG,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
DVA,IL1L/R,DVA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
FLP,IL1L/R,FLP,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2D,IL1L/R,IL2D,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL2L/R,IL1L/R,IL2L/R,IL1L/R,0.0,0.0,0.18382961442104218,0.7613078701562085,0.49994527921042076,0.3337946388370827,0.18382961442104218,0.6665663084605131,0.8720815992723809,0.2191972847675829,0.05385421772754211,variable,Y
IL2V,IL1L/R,IL2V,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLL,IL1L/R,OLL,IL1L/R,0.0,0.0,0.0,2.41965197402868,0.18642478415866992,1.064324041546633,0.0,0.166404830216025,0.7826237921249264,0.78910870679212,0.11761376087345808,developmentally dynamic (strengthened),Y
OLQD,IL1L/R,OLQD,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
OLQV,IL1L/R,OLQV,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PLN,IL1L/R,PLN,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
SAAD,IL1L/R,SAAD,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SAAV,IL1L/R,SAAV,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
SDQ,IL1L/R,SDQ,IL1L/R,0.0,0.0,0.0,0.0,1.0781621794983467,0.4821687848255267,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,post-embryonic brain integration,Y
URB,IL1L/R,URB,IL1L/R,32.43089493950441,22.058273408990445,12.291584759912833,7.2746813913477535,1.967800899306299,12.148047105294028,9.766688649077611,-0.9262897093742979,-0.9999999999999999,0.02375554949426028,1.4042654220543672e-24,stable,Y
URX,IL1L/R,URX,IL1L/R,0.09180274820955958,0.0,0.0,0.0,0.192667642263721,0.08567946711885646,0.0,0.5507454637314507,0.22360679774997894,0.3360376620920486,0.7176856442107861,variable,Y
URYD,IL1L/R,URYD,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
URYV,IL1L/R,URYV,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
ADA,IL1L/R,ADA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AIA,IL1L/R,AIA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIB,IL1L/R,AIB,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIN,IL1L/R,AIN,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIY,IL1L/R,AIY,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AIZ,IL1L/R,AIZ,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVA,IL1L/R,AVA,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVB,IL1L/R,AVB,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVD,IL1L/R,AVD,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
AVE,IL1L/R,AVE,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
AVJ,IL1L/R,AVJ,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
BDU,IL1L/R,BDU,IL1L/R,0.0,0.0,0.0,1.7550808228333787,0.0,0.7848960051723399,0.0,0.09743555598371148,0.35355339059327373,0.8761377734655307,0.5594043441634877,variable,Y
PVC,IL1L/R,PVC,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVP,IL1L/R,PVP,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
PVR,IL1L/R,PVR,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
PVT,IL1L/R,PVT,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RIA,IL1L/R,RIA,IL1L/R,0.06327105804006362,0.6071874447048499,0.0,0.0,0.462612784341551,0.28719344513106543,0.06327105804006362,0.30221243216973365,-0.15389675281277312,0.6211514425378196,0.8048288166080632,variable,Y
RIB,IL1L/R,RIB,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIF,IL1L/R,RIF,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIG,IL1L/R,RIG,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RIH,IL1L/R,RIH,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
RIM,IL1L/R,RIM,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIP,IL1L/R,RIP,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RIR,IL1L/R,RIR,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
IL1D,IL1L/R,IL1D,IL1L/R,0.22800571617956789,0.0,0.42888802995990416,0.0,1.7787911827564014,0.743894718044036,0.22800571617956789,0.8205013333686266,0.41039134083406165,0.08879170965167113,0.49253578170279755,variable,Y
IL1L/R,IL1L/R,IL1L/R,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,N
IL1V,IL1L/R,IL1V,IL1L/R,0.0,0.0,0.0,2.6371285929538897,0.0,1.179359759850654,0.0,0.09743555598371148,0.35355339059327373,0.8761377734655307,0.5594043441634877,variable,Y
RIV,IL1L/R,RIV,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMDD,IL1L/R,RMDD,IL1L/R,0.0,0.0,0.3363377352452199,0.0,0.0,0.15041480788132774,0.0,-0.03512982630705247,0.0,0.9552805176298373,1.0,variable,Y
RMDL/R,IL1L/R,RMDL/R,IL1L/R,16.509449654637592,9.672534979412674,3.5359998084945525,2.8064575515240775,3.7735643684560864,5.857262464779422,0.967106816932009,-0.7636725822205136,-0.7,0.1329158428178462,0.1881204043741873,stable,Y
RMDV,IL1L/R,RMDV,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMED/V,IL1L/R,RMED/V,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan, ,Y
RMEL/R,IL1L/R,RMEL/R,IL1L/R,0.3847625190089125,0.0,1.7275385706116333,0.0,0.29523137351928413,0.7176960987564,0.29523137351928413,-0.03667226451192686,-0.20519567041703082,0.9533178905315898,0.7405819415910722,variable,Y
RMF,IL1L/R,RMF,IL1L/R,0.0,0.0,0.0,0.0,0.39812812574141376,0.178048310582477,0.0,0.8596865041556043,0.7071067811865475,0.06174823562310116,0.18169011381620928,post-embryonic brain integration,Y
RMH,IL1L/R,RMH,IL1L/R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,post-embryonic brain integration,Y
